kode_wilayah,nama_wilayah,tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/15/2021,26.2,32.8,28.1,78.0,0.2,1.1,6.0,50.0,3.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/16/2021,26.4,32.4,28.7,78.0,8888,3.9,5.0,70.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/17/2021,26.1,31,28.7,78.0,8.5,2,6.0,40.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/18/2021,26.6,30.8,27.6,82.0,0.4,0.7,6.0,260.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/19/2021,25.8,29.8,26.5,89.0,2,0.7,4.0,300.0,0.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/20/2021,24.2,30.8,27.2,82.0,53,0,5.0,10.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/21/2021,25,31,26.8,82.0,1.7,2.7,5.0,360.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/22/2021,25.1,31.2,27.7,78.0,0,2,3.0,60.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/23/2021,25.3,30.4,28,81.0,0,5.2,3.0,70.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/24/2021,,30.4,27.6,80.0,0,0,5.0,120.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/25/2021,25.8,33.2,28.7,76.0,0.5,1.2,4.0,60.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/26/2021,25.8,32.2,28.7,80.0,0,8.4,6.0,40.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/27/2021,26.6,32,28.8,80.0,0,2.5,4.0,50.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/28/2021,26.5,31.4,28.5,80.0,4,9.2,6.0,70.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/29/2021,26.5,33,28.9,74.0,0,1,4.0,50.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/30/2021,26.5,30.6,27.8,81.0,0,7.2,4.0,320.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/1/2021,26,30.8,26.2,88.0,1.6,1.2,3.0,70.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/2/2021,24.6,32.8,28.4,76.0,32.5,0.8,7.0,130.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/3/2021,25.7,33,28.9,76.0,0,10.4,4.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/4/2021,26.2,32.6,28.7,76.0,0,7.8,5.0,60.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/5/2021,26.4,31.9,28.9,76.0,0,9.6,4.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/6/2021,26.9,32.6,28.8,74.0,0,5.8,17.0,100.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/7/2021,26.6,32.6,28.8,68.0,0,4.9,3.0,50.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/8/2021,26,33.1,28.7,71.0,0,2.8,5.0,50.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/9/2021,26,32.1,29.4,72.0,0,2.5,5.0,30.0,3.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/10/2021,27.5,32.6,29.5,74.0,0,8.9,6.0,110.0,4.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/11/2021,27.2,32,28.7,78.0,0,4.7,8.0,80.0,4.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/12/2021,26.9,33.4,29.8,66.0,3.1,1.7,7.0,100.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/13/2021,26,31.2,27.7,76.0,0,10.7,7.0,330.0,3.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/14/2021,21.6,31,28.1,78.0,8888,0.8,2.0,330.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/15/2021,26.5,31.8,28.8,73.0,8888,0.9,6.0,360.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/16/2021,26.5,33.2,28.9,70.0,0,3.6,5.0,70.0,3.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/17/2021,26.5,33.2,29.1,70.0,0,8.7,6.0,60.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/18/2021,,31.8,28.6,71.0,0,8.9,5.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/19/2021,26.5,32,29,76.0,0,9.6,4.0,350.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/20/2021,26.8,31.8,28.7,78.0,0,1.5,6.0,60.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/21/2021,26.8,32.1,29,77.0,0.8,6.3,5.0,30.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/22/2021,22,31.2,28.3,77.0,0.6,5.8,4.0,30.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/23/2021,25.8,31.2,27.9,80.0,2.6,1.3,6.0,320.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/24/2021,25.4,31.8,28.1,80.0,4.3,1.9,4.0,20.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/25/2021,25.2,32,27.9,78.0,1.5,4.3,6.0,70.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/26/2021,25.2,33.8,28.7,66.0,0,10.7,6.0,60.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/27/2021,25.2,33.6,28.3,68.0,0,9.7,5.0,60.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/28/2021,25.4,34.4,28.9,61.0,0,10.4,8.0,80.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/29/2021,25.6,32.4,29.1,65.0,0,10,4.0,310.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/30/2021,26.8,32.6,29.2,70.0,0,9.1,5.0,30.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/31/2021,27.2,31.5,29.2,76.0,,8.9,3.0,360.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/1/2021,26,31.6,28.5,76.0,1.9,2.1,4.0,40.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/2/2021,26.2,32,29.1,73.0,0,5.7,5.0,70.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/3/2021,27.2,33,29.1,73.0,0,5.3,6.0,60.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/4/2021,26.8,32.6,29,72.0,0,6.9,6.0,60.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/5/2021,26.8,32.4,28.4,78.0,0,9.9,4.0,30.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/6/2021,25.7,33.5,28.8,70.0,5,4.1,5.0,110.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/7/2021,25.7,32.8,29.3,72.0,0,6.4,6.0,60.0,4.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/8/2021,26.8,33,29.1,77.0,,10.3,6.0,40.0,3.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/9/2021,26.9,32.6,29.6,74.0,0,8.6,5.0,90.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/10/2021,,30.4,27.1,84.0,58.7,10.1,4.0,40.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/11/2021,24.8,33.2,28.9,70.0,8888,0.6,6.0,80.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/12/2021,25.5,34.8,29.3,63.0,0,9.4,4.0,80.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/13/2021,26,31,28.4,72.0,0,10,5.0,40.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/14/2021,26.5,33.5,29.1,72.0,,0.3,9.0,50.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/15/2021,26.7,35,30.1,66.0,0,9.4,9.0,100.0,4.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/16/2021,26.8,33.4,29.2,68.0,0,9,6.0,60.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/17/2021,26.8,32.5,29.5,70.0,0,,7.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/18/2021,27.6,32.3,29.3,73.0,0,9.7,4.0,300.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/19/2021,26,32.4,28.9,74.0,0,6.7,3.0,300.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/20/2021,26.2,32.1,28.6,72.0,8888,6.2,4.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/21/2021,26,30.8,28.2,76.0,8888,3.8,6.0,10.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/22/2021,26,33.4,29,73.0,0,1.4,6.0,70.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/23/2021,26.4,32.3,29,76.0,0,3.3,7.0,30.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/24/2021,27.4,32.1,29.5,71.0,0,8,3.0,50.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/25/2021,26.3,32.4,28.7,70.0,8888,0.4,4.0,50.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/26/2021,26.2,,29,66.0,0,6.5,5.0,40.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/27/2021,26.6,32.5,29.1,70.0,0,8.9,3.0,280.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/28/2021,26.8,34.4,30,63.0,0,7.2,7.0,60.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/29/2021,27,31.4,28.7,72.0,0,9.1,4.0,350.0,2.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/30/2021,27.2,32.4,29,76.0,0,0.5,3.0,200.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,8/31/2021,27,32.3,29.8,72.0,0,1.4,5.0,60.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/1/2021,27,33.4,29.3,71.0,8888,0.7,6.0,50.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/2/2021,27,32.2,29.1,70.0,0,6,5.0,10.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/3/2021,27.2,32.2,29.1,75.0,0,1.1,4.0,30.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/4/2021,26.8,32.6,29.1,68.0,,0,4.0,180.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/5/2021,26.8,32.6,29.6,70.0,,10.5,7.0,40.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/6/2021,27.7,32.8,29.6,73.0,0,5.2,6.0,70.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/7/2021,27.3,32.1,29,76.0,0,5,4.0,70.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/8/2021,26.1,32.2,28.8,76.0,0.3,5.5,5.0,350.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/9/2021,25.7,31.8,28.3,70.0,1.1,3.5,5.0,30.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/10/2021,25.7,33.1,29,66.0,,7.6,4.0,300.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/11/2021,26.4,32.3,29.1,70.0,0,10.9,5.0,20.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/12/2021,26.8,31.4,28.9,77.0,0,6.4,6.0,100.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/13/2021,26.8,33,28.9,75.0,8888,2.4,8.0,60.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/14/2021,24.4,27.6,25.7,90.0,64.4,5.8,3.0,190.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/15/2021,23.6,31,28,81.0,6.1,0,5.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/16/2021,26,32.8,29.1,75.0,0,6.6,5.0,50.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/17/2021,26,33.3,29.5,72.0,0,10.7,5.0,80.0,3.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/18/2021,27,35,30.4,66.0,0,11.1,7.0,130.0,3.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/19/2021,27.8,32.4,29.4,74.0,0,10.9,5.0,330.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/20/2021,26.6,32.1,28.8,71.0,8888,9,4.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/21/2021,26.8,32.6,29.1,71.0,0,9.1,7.0,10.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/22/2021,26.6,34.2,29.6,69.0,0,8.3,5.0,120.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/23/2021,27,33.9,29.9,68.0,0,9.7,23.0,80.0,4.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/24/2021,27.2,33.4,29.6,70.0,0,7.8,6.0,60.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/25/2021,27.6,33.2,29.7,74.0,0,10.2,6.0,50.0,3.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/26/2021,27.2,32.6,29.3,76.0,0,6.1,6.0,30.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/27/2021,26.5,33.1,29.6,73.0,8,9.3,5.0,50.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/28/2021,26.3,32.3,29.1,77.0,3.5,10.8,5.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/29/2021,27.1,32.8,29.7,74.0,0,7.9,4.0,80.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,9/30/2021,27.6,33.4,29.8,73.0,0,10.4,6.0,30.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/1/2021,25.9,31.4,29,75.0,25.1,10.7,5.0,50.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/2/2021,27.6,30.8,28.8,76.0,0,4,5.0,80.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/3/2021,26.4,33,29.1,72.0,0,3.4,3.0,40.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/4/2021,26.8,32.8,28.7,74.0,0,8.5,6.0,40.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/5/2021,26.4,32.8,29.2,65.0,7.2,3.3,5.0,330.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/6/2021,26.7,31.8,29.8,71.0,0,8.2,4.0,50.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/7/2021,26.4,32.6,29.5,65.0,2.3,7,5.0,20.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/8/2021,26.6,32.3,29,72.0,0,8.2,4.0,60.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/9/2021,26.8,33.4,29.9,70.0,0,8.8,4.0,50.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/10/2021,26.9,33.4,30.2,72.0,0,8.2,5.0,320.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/11/2021,27.6,33.2,,,0,5.1,5.0,340.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/12/2021,27,33,29.7,67.0,0,,6.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/13/2021,27.8,33.6,30.1,67.0,0,5.6,5.0,30.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/14/2021,27.4,33.3,30.1,71.0,0,7.9,5.0,10.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/15/2021,27.8,34.2,30.5,71.0,0,2.4,5.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/16/2021,27.6,33.4,30.1,72.0,0,10.8,4.0,130.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/17/2021,27.1,33,30.6,72.0,0,8.4,5.0,40.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/18/2021,24.6,27.6,25.9,90.0,51.5,10.7,5.0,300.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/19/2021,25.4,33.4,27.5,80.0,16.3,0,6.0,10.0,2.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/20/2021,25.8,32.5,28.9,76.0,0,5.3,4.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/21/2021,24.4,33.1,29.1,82.0,87,7.3,4.0,240.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/22/2021,26.5,32,29.4,76.0,0,7.2,4.0,50.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/23/2021,26.4,32.2,28.8,78.0,8.6,5.1,4.0,80.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/24/2021,26.6,33.3,30.1,72.0,0,6.1,5.0,20.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/25/2021,28.1,33.2,30,71.0,0,11.2,6.0,340.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/26/2021,26.8,33.4,29.5,72.0,0,9.3,4.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/27/2021,26,32,28.9,80.0,4.5,8.7,5.0,40.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/28/2021,25.4,31.2,27.6,82.0,33.4,5.2,8.0,320.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/29/2021,25.3,32.7,28.9,75.0,6.2,0,2.0,220.0,0.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/30/2021,26.1,32.2,29.6,76.0,0,9.8,4.0,290.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,10/31/2021,26.6,33.1,29.2,75.0,5.1,9.6,4.0,310.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/1/2021,26.6,31.5,28.1,84.0,2.2,6.6,4.0,180.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/2/2021,25.9,32,28.7,76.0,1.5,1.5,7.0,290.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/3/2021,26.2,32.6,28.7,76.0,0,8.7,4.0,20.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/4/2021,26.6,32.8,29.1,77.0,8888,8.4,6.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/5/2021,26.9,30.5,28.3,83.0,8888,7.6,3.0,300.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/6/2021,25.8,33,29.3,76.0,1.7,2.5,3.0,230.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/7/2021,27,33,28.3,81.0,0,10.6,4.0,250.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/8/2021,25.2,32,28.1,81.0,0.5,3.6,5.0,70.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/9/2021,25.2,32,29.3,81.0,0,5.9,4.0,350.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/10/2021,26,32.9,28.5,74.0,0.2,8.2,5.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/11/2021,26.1,31.5,28.6,76.0,2,0.4,3.0,280.0,2.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/12/2021,26.7,34,28.6,72.0,0,0,5.0,260.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/13/2021,24.2,31.2,27.4,86.0,23.3,2.4,3.0,310.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/14/2021,26.2,33.6,29.5,73.0,0.8,2,6.0,300.0,3.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/15/2021,26.4,30.2,28.1,77.0,0.6,5.8,5.0,290.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/16/2021,26.1,33.4,30,66.0,8888,0,7.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/17/2021,26.8,33.8,29.6,75.0,8888,3,4.0,40.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/18/2021,26.8,32.5,29.4,74.0,0,4.1,5.0,340.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/19/2021,22.1,30.8,28.1,72.0,0,3.5,11.0,280.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/20/2021,26.8,32.5,28.3,75.0,0,0.2,5.0,320.0,2.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/21/2021,26.4,33.5,29.4,76.0,0.4,3,6.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/22/2021,27.2,33,29.2,76.0,0,7.5,6.0,290.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/23/2021,26.2,32,28.1,74.0,8888,2.4,13.0,240.0,6.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/24/2021,25.8,33.9,29.1,66.0,0,1.7,4.0,310.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/25/2021,27,33,29.4,70.0,0,0.5,5.0,260.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/26/2021,27.4,32.6,28.5,78.0,8888,3,6.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/27/2021,25.4,33.5,27.8,76.0,11.9,4.3,11.0,280.0,5.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/28/2021,24.3,33.3,28.4,72.0,5.8,3.5,9.0,260.0,5.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/29/2021,25.5,33,28.4,74.0,1.1,2.1,7.0,260.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,11/30/2021,26.6,31.4,29,74.0,0,3.3,5.0,300.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/1/2021,27.6,34.4,30.2,63.0,0,0.7,5.0,260.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/2/2021,27.6,34.4,30.6,64.0,0,4.8,7.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/3/2021,27.4,32.6,29.3,72.0,0,8.9,4.0,290.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/4/2021,28,29,27.3,78.0,0,1.2,6.0,290.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/5/2021,25.4,27.8,26.6,83.0,4.8,0,11.0,280.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/6/2021,24,32.8,27.2,83.0,8,0,7.0,270.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/7/2021,24.2,29,26.3,88.0,67.5,3.6,6.0,300.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/8/2021,24.2,31.6,28.6,79.0,1,0,9.0,280.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/9/2021,25.2,31.3,27.8,85.0,18.6,9.6,5.0,290.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/10/2021,25.8,31.4,28.8,79.0,8888,2.6,5.0,340.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/11/2021,25,31.4,27.7,81.0,3.7,7,6.0,300.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/12/2021,26.4,32,29.2,74.0,0,3.4,7.0,290.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/13/2021,26.4,31.8,29,75.0,0,7.2,8.0,280.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/14/2021,27.1,30.6,28.7,78.0,0,8.4,6.0,310.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/15/2021,,31.7,28.8,79.0,,,4.0,320.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/16/2021,27.2,33.2,29,78.0,0,2.8,5.0,10.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/17/2021,26.4,33.2,29,74.0,0.7,4.5,4.0,250.0,2.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/18/2021,27,33,28.6,74.0,,7.3,6.0,340.0,2.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/19/2021,25,32.6,29.1,80.0,29,6.3,6.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/20/2021,26.8,32,28,83.0,0,6.8,4.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/21/2021,25.5,29.7,26.9,88.0,2.5,2.4,3.0,130.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/22/2021,25.4,32.4,28.4,78.0,1.9,0.6,4.0,350.0,1.0,C 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/23/2021,26,32,28.1,80.0,0,6.3,6.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/24/2021,25.6,32.4,28.4,78.0,1.6,4.1,6.0,310.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/25/2021,26.5,31.6,28.7,78.0,0,5,4.0,310.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/26/2021,23.8,31.4,27.5,77.0,6.9,3.5,5.0,320.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/27/2021,24.9,32.2,28.6,77.0,0.4,4.9,7.0,320.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/28/2021,25.8,31.8,28.6,81.0,0.2,8.4,6.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/29/2021,25,31.2,27.7,83.0,16.1,6.2,5.0,320.0,2.0,NW
